,characters,digits,lowercase,uppercase,user,user_group
3401,216.0,100.0,22.0,21.0,f0307_12,hsf_0
3402,209.0,126.0,24.0,23.0,f0493_05,hsf_0
3403,245.0,96.0,24.0,26.0,f0477_46,hsf_0
3404,416.0,124.0,22.0,21.0,f0261_06,hsf_0
3405,183.0,126.0,26.0,24.0,f0484_46,hsf_0
3406,221.0,119.0,24.0,26.0,f0141_43,hsf_0
3407,251.0,125.0,26.0,26.0,f0066_37,hsf_0
3408,219.0,122.0,26.0,26.0,f0271_05,hsf_0
3409,166.0,93.0,20.0,22.0,f0122_45,hsf_0
3410,243.0,121.0,21.0,16.0,f0188_36,hsf_0
3411,259.0,128.0,24.0,24.0,f0337_24,hsf_0
3412,200.0,83.0,17.0,20.0,f0319_32,hsf_0
3413,136.0,108.0,18.0,20.0,f0223_49,hsf_0
3414,251.0,120.0,23.0,23.0,f0443_21,hsf_0
3415,137.0,109.0,23.0,24.0,f0333_01,hsf_0
3416,242.0,129.0,25.0,22.0,f0255_48,hsf_0
3417,221.0,109.0,23.0,21.0,f0304_23,hsf_0
3418,227.0,72.0,26.0,25.0,f0139_23,hsf_0
3419,211.0,91.0,17.0,22.0,f0498_06,hsf_0
3420,214.0,98.0,20.0,26.0,f0496_09,hsf_0
3421,214.0,113.0,24.0,26.0,f0262_15,hsf_0
3422,176.0,95.0,21.0,20.0,f0149_15,hsf_0
3423,221.0,113.0,25.0,23.0,f0485_45,hsf_0
3424,234.0,87.0,17.0,26.0,f0165_04,hsf_0
3425,176.0,92.0,25.0,18.0,f0491_35,hsf_0
3426,256.0,120.0,14.0,22.0,f0472_36,hsf_0
3427,226.0,125.0,21.0,25.0,f0278_07,hsf_0
3428,32.0,94.0,15.0,17.0,f0346_40,hsf_0
3429,138.0,122.0,22.0,22.0,f0398_37,hsf_0
3430,230.0,96.0,25.0,23.0,f0376_05,hsf_0
3431,240.0,93.0,26.0,20.0,f0065_00,hsf_0
3432,137.0,115.0,20.0,20.0,f0138_30,hsf_0
3433,205.0,122.0,24.0,26.0,f0009_06,hsf_0
3434,178.0,126.0,24.0,25.0,f0420_19,hsf_0
3435,259.0,123.0,22.0,22.0,f0203_21,hsf_0
3436,227.0,103.0,24.0,25.0,f0492_08,hsf_0
3437,259.0,116.0,25.0,21.0,f0115_34,hsf_0
3438,219.0,115.0,25.0,26.0,f0488_39,hsf_0
3439,200.0,94.0,19.0,19.0,f0128_00,hsf_0
3440,268.0,126.0,22.0,20.0,f0010_18,hsf_0
3441,237.0,88.0,26.0,22.0,f0257_46,hsf_0
3442,198.0,96.0,26.0,26.0,f0189_49,hsf_0
3443,222.0,90.0,24.0,16.0,f0325_17,hsf_0
3444,260.0,106.0,21.0,20.0,f0031_02,hsf_0
3445,214.0,53.0,20.0,19.0,f0244_47,hsf_0
3446,208.0,123.0,23.0,21.0,f0264_18,hsf_0
3447,139.0,91.0,19.0,15.0,f0177_16,hsf_0
3448,234.0,119.0,7.0,21.0,f0441_00,hsf_0
3449,173.0,88.0,16.0,24.0,f0206_38,hsf_0
3450,218.0,125.0,25.0,24.0,f0453_45,hsf_0
3451,133.0,60.0,16.0,20.0,f0354_10,hsf_0
3452,134.0,75.0,18.0,18.0,f0322_19,hsf_0
3453,164.0,109.0,22.0,23.0,f0407_39,hsf_0
3454,361.0,67.0,23.0,13.0,f0289_10,hsf_0
3455,208.0,81.0,15.0,24.0,f0225_20,hsf_0
3456,198.0,100.0,25.0,25.0,f0194_30,hsf_0
3457,191.0,116.0,22.0,16.0,f0221_37,hsf_0
3458,255.0,125.0,24.0,25.0,f0254_46,hsf_0
3459,181.0,110.0,21.0,21.0,f0186_14,hsf_0
3460,216.0,119.0,21.0,19.0,f0040_25,hsf_0
3461,214.0,107.0,25.0,22.0,f0463_09,hsf_0
3462,191.0,121.0,26.0,24.0,f0191_22,hsf_0
3463,168.0,126.0,26.0,24.0,f0153_35,hsf_0
3464,193.0,105.0,25.0,23.0,f0222_06,hsf_0
3465,254.0,125.0,25.0,21.0,f0315_31,hsf_0
3466,258.0,126.0,26.0,20.0,f0046_20,hsf_0
3467,167.0,114.0,23.0,19.0,f0080_14,hsf_0
3468,257.0,118.0,20.0,23.0,f0023_08,hsf_0
3469,217.0,121.0,27.0,25.0,f0062_25,hsf_0
3470,179.0,126.0,29.0,25.0,f0226_08,hsf_0
3471,209.0,85.0,25.0,25.0,f0414_22,hsf_0
3472,158.0,94.0,19.0,23.0,f0074_07,hsf_0
3473,185.0,121.0,22.0,20.0,f0132_17,hsf_0
3474,250.0,122.0,26.0,24.0,f0256_08,hsf_0
3475,173.0,99.0,12.0,17.0,f0421_33,hsf_0
3476,215.0,123.0,26.0,25.0,f0345_23,hsf_0
3477,248.0,108.0,22.0,26.0,f0002_01,hsf_0
3478,156.0,105.0,23.0,22.0,f0272_13,hsf_0
3479,169.0,120.0,25.0,24.0,f0350_03,hsf_0
3480,249.0,126.0,24.0,25.0,f0281_47,hsf_0
3481,249.0,109.0,22.0,19.0,f0302_47,hsf_0
3482,205.0,124.0,22.0,25.0,f0404_33,hsf_0
3483,132.0,107.0,14.0,22.0,f0423_04,hsf_0
3484,144.0,58.0,20.0,19.0,f0182_29,hsf_0
3485,218.0,126.0,25.0,26.0,f0446_03,hsf_0
3486,243.0,120.0,,24.0,f0321_36,hsf_0
3487,124.0,91.0,13.0,21.0,f0270_23,hsf_0
3488,252.0,123.0,24.0,24.0,f0246_12,hsf_0
3489,209.0,119.0,26.0,23.0,f0130_28,hsf_0
3490,239.0,116.0,25.0,23.0,f0252_30,hsf_0
3491,156.0,95.0,24.0,21.0,f0109_19,hsf_0
3492,239.0,98.0,22.0,21.0,f0072_36,hsf_0
3493,196.0,128.0,21.0,26.0,f0144_05,hsf_0
3494,185.0,103.0,15.0,18.0,f0369_34,hsf_0
3495,184.0,128.0,26.0,24.0,f0329_34,hsf_0
3496,212.0,107.0,22.0,19.0,f0381_28,hsf_0
3497,120.0,124.0,24.0,24.0,f0021_34,hsf_0
3498,222.0,120.0,21.0,24.0,f0127_07,hsf_0
3499,224.0,112.0,25.0,24.0,f0305_08,hsf_0
3500,116.0,109.0,14.0,24.0,f0419_29,hsf_0
3501,247.0,118.0,25.0,24.0,f0108_12,hsf_0
3502,223.0,124.0,21.0,26.0,f0258_41,hsf_0
3503,188.0,99.0,25.0,20.0,f0277_33,hsf_0
3504,225.0,119.0,26.0,5.0,f0382_03,hsf_0
3505,186.0,110.0,25.0,,f0198_18,hsf_0
3506,49.0,81.0,24.0,24.0,f0213_49,hsf_0
3507,173.0,111.0,21.0,22.0,f0220_49,hsf_0
3508,263.0,98.0,21.0,23.0,f0481_47,hsf_0
3509,227.0,79.0,20.0,21.0,f0306_35,hsf_0
3510,264.0,127.0,26.0,25.0,f0155_13,hsf_0
3511,173.0,107.0,25.0,25.0,f0233_14,hsf_0
3512,213.0,94.0,24.0,21.0,f0068_00,hsf_0
3513,190.0,101.0,22.0,24.0,f0291_06,hsf_0
3514,224.0,114.0,23.0,26.0,f0174_06,hsf_0
3515,185.0,116.0,26.0,26.0,f0210_17,hsf_0
3516,210.0,104.0,20.0,20.0,f0290_29,hsf_0
3517,252.0,115.0,24.0,24.0,f0361_07,hsf_0
3518,247.0,100.0,24.0,26.0,f0003_42,hsf_0
3519,232.0,100.0,19.0,20.0,f0020_08,hsf_0
3520,177.0,96.0,24.0,23.0,f0440_17,hsf_0
3521,149.0,62.0,24.0,21.0,f0200_38,hsf_0
3522,159.0,118.0,25.0,26.0,f0487_42,hsf_0
3523,248.0,100.0,25.0,22.0,f0137_14,hsf_0
3524,208.0,122.0,26.0,26.0,f0310_32,hsf_0
3525,228.0,90.0,25.0,25.0,f0286_16,hsf_0
3526,191.0,100.0,20.0,22.0,f0145_33,hsf_0
3527,84.0,57.0,15.0,21.0,f0426_47,hsf_0
3528,195.0,114.0,24.0,23.0,f0061_45,hsf_0
3529,216.0,123.0,24.0,25.0,f0057_20,hsf_0
3530,210.0,86.0,17.0,14.0,f0372_33,hsf_0
3531,257.0,101.0,24.0,22.0,f0242_22,hsf_0
3532,198.0,75.0,15.0,19.0,f0082_40,hsf_0
3533,165.0,78.0,5.0,5.0,f0067_25,hsf_0
3534,222.0,129.0,22.0,23.0,f0051_42,hsf_0
3535,88.0,79.0,17.0,21.0,f0464_48,hsf_0
3536,16.0,60.0,10.0,9.0,f0416_07,hsf_0
3537,161.0,102.0,25.0,18.0,f0116_23,hsf_0
3538,194.0,79.0,14.0,18.0,f0129_32,hsf_0
3539,254.0,106.0,23.0,21.0,f0409_49,hsf_0
3540,230.0,95.0,21.0,27.0,f0180_29,hsf_0
3541,149.0,107.0,23.0,23.0,f0467_18,hsf_0
3542,148.0,128.0,23.0,24.0,f0486_05,hsf_0
3543,241.0,115.0,24.0,22.0,f0445_46,hsf_0
3544,142.0,81.0,20.0,16.0,f0449_22,hsf_0
3545,118.0,107.0,16.0,20.0,f0394_00,hsf_0
3546,87.0,94.0,25.0,22.0,f0169_09,hsf_0
3547,194.0,109.0,26.0,25.0,f0204_21,hsf_0
3548,165.0,125.0,26.0,22.0,f0397_27,hsf_0
3549,189.0,76.0,26.0,26.0,f0025_13,hsf_0
3550,222.0,124.0,22.0,22.0,f0402_38,hsf_0
3551,241.0,127.0,23.0,11.0,f0461_47,hsf_0
3552,232.0,124.0,24.0,22.0,f0243_29,hsf_0
3553,179.0,117.0,23.0,26.0,f0405_20,hsf_0
3554,238.0,102.0,,20.0,f0390_33,hsf_0
3555,206.0,119.0,24.0,23.0,f0157_12,hsf_0
3556,260.0,122.0,23.0,25.0,f0164_32,hsf_0
3557,191.0,117.0,19.0,26.0,f0136_18,hsf_0
3558,231.0,113.0,23.0,21.0,f0181_31,hsf_0
3559,123.0,119.0,26.0,26.0,f0248_43,hsf_0
3560,245.0,127.0,24.0,26.0,f0395_15,hsf_0
3561,209.0,121.0,24.0,25.0,f0314_27,hsf_0
3562,252.0,101.0,23.0,21.0,f0296_20,hsf_0
3563,202.0,119.0,24.0,24.0,f0168_36,hsf_0
3564,262.0,107.0,23.0,25.0,f0330_09,hsf_0
3565,217.0,99.0,25.0,22.0,f0413_09,hsf_0
3566,198.0,103.0,23.0,22.0,f0366_08,hsf_0
3567,168.0,115.0,25.0,22.0,f0043_10,hsf_0
3568,195.0,113.0,22.0,23.0,f0259_41,hsf_0
3569,210.0,123.0,25.0,24.0,f0295_17,hsf_0
3570,242.0,126.0,26.0,19.0,f0208_05,hsf_0
3571,213.0,121.0,25.0,22.0,f0260_38,hsf_0
3572,225.0,97.0,23.0,23.0,f0342_31,hsf_0
3573,257.0,113.0,24.0,26.0,f0465_42,hsf_0
3574,60.0,124.0,24.0,17.0,f0152_02,hsf_0
3575,196.0,105.0,21.0,19.0,f0173_00,hsf_0
3576,115.0,103.0,21.0,21.0,f0324_42,hsf_0
3577,226.0,83.0,18.0,21.0,f0269_21,hsf_0
3578,187.0,91.0,20.0,26.0,f0308_10,hsf_0
3579,175.0,127.0,26.0,19.0,f0100_42,hsf_0
3580,150.0,82.0,18.0,21.0,f0475_47,hsf_0
3581,248.0,125.0,25.0,22.0,f0317_44,hsf_0
3582,157.0,100.0,22.0,22.0,f0114_20,hsf_0
3583,190.0,81.0,22.0,23.0,f0151_02,hsf_0
3584,194.0,85.0,22.0,22.0,f0217_16,hsf_0
3585,135.0,125.0,20.0,24.0,f0093_24,hsf_0
3586,205.0,127.0,24.0,22.0,f0265_39,hsf_0
3587,223.0,127.0,25.0,26.0,f0196_10,hsf_0
3588,146.0,79.0,25.0,14.0,f0462_07,hsf_0
3589,192.0,72.0,22.0,24.0,f0432_28,hsf_0
3590,181.0,108.0,24.0,17.0,f0088_22,hsf_0
3591,225.0,104.0,25.0,22.0,f0034_08,hsf_0
3592,151.0,111.0,24.0,24.0,f0427_40,hsf_0
3593,159.0,104.0,25.0,18.0,f0288_48,hsf_0
3594,199.0,106.0,25.0,20.0,f0178_39,hsf_0
3595,218.0,115.0,25.0,24.0,f0092_16,hsf_0
3596,244.0,121.0,24.0,25.0,f0473_21,hsf_0
